id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
130691,"Thomas Mark ""Tom"" Williams",M,19.0,180.0,82.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
130695,Ulis C. Williams,M,22.0,185.0,75.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
130696,Venus Ebony Starr Williams,F,20.0,185.0,75.0,United States,USA,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,Gold
130696,Venus Ebony Starr Williams,F,20.0,185.0,75.0,United States,USA,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Doubles,Gold
130699,Wendy Lian Williams (-Champion),F,21.0,170.0,56.0,United States,USA,1988 Summer,1988,Summer,Seoul,Diving,Diving Women's Platform,Bronze
130704,"Bernard Rollen Williams, III",M,22.0,183.0,81.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
130704,"Bernard Rollen Williams, III",M,26.0,183.0,81.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 200 metres,Silver
130705,"Ricardo Williams, Jr.",M,19.0,170.0,63.0,United States,USA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Welterweight,Silver
130714,Darold Andre Williamson,M,21.0,187.0,77.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
130725,Kelly Jeromy Willie,M,21.0,177.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
130752,Kim Marie Willoughby,F,27.0,178.0,75.0,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver
130759,"Helen Newington Wills (-Moody, -Roark)",F,18.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Tennis,Tennis Women's Singles,Gold
130775,"Alfred Mayo ""Al"" Wilson",M,20.0,184.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Gold
130795,Blaine Carew Wilson,M,30.0,163.0,62.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
130799,Bryon Wilson,M,21.0,178.0,73.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Moguls,Bronze
130808,Craig Martin Wilson,M,27.0,195.0,86.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver
130808,Craig Martin Wilson,M,31.0,195.0,86.0,United States,USA,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Silver
130811,"David Dennis ""Dave"" Wilson",M,23.0,190.0,85.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,Silver
130811,"David Dennis ""Dave"" Wilson",M,23.0,190.0,85.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
130816,"Deborah Keplar ""Debbie"" Wilson",F,20.0,165.0,52.0,United States,USA,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Platform,Bronze
130827,Harold C. Wilson,M,21.0,183.0,79.0,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Pairs,Bronze
130835,"George G. ""Jackie"" Wilson",M,18.0,182.0,54.0,United States,USA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Bantamweight,Silver
130843,"George ""Jiff"" Wilson",M,22.0,203.0,95.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Gold
130862,Linetta A. Wilson,F,28.0,170.0,65.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
130883,Ralph Charles Wilson,M,24.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Club Swinging,Bronze
130893,Shelby Autrie Wilson,M,23.0,170.0,67.0,United States,USA,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
130894,Staci Nicole Wilson,F,20.0,158.0,52.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Gold
130936,Walter Winans,M,56.0,,,United States,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Double Shot",Gold
130936,Walter Winans,M,60.0,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Art Competitions,Art Competitions Mixed Sculpturing,Gold
130936,Walter Winans,M,60.0,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",Silver
130956,"Charles Blish Winder, Jr.",M,33.0,,,United States,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Gold
130957,Elsie Windes,F,23.0,178.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Silver
130957,Elsie Windes,F,27.0,178.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
130969,Mary Wineberg (Danner-),F,28.0,178.0,62.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
130983,Jerry Elmer Winholtz,M,29.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
131064,"Frederick ""Fred"" Winters",M,,176.0,105.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Weightlifting,Weightlifting Men's All-Around Dumbbell Contest,Silver
131067,"Frank Thomas ""Tom"" Winters, III",M,20.0,178.0,70.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
131113,David Wise,M,23.0,183.0,84.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,Gold
131145,"Reginald Edwin ""Regi"" Witherspoon",M,23.0,178.0,79.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
131158,Henry Wittenberg,M,29.0,,,United States,USA,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
131158,Henry Wittenberg,M,33.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
131183,"Christine Diane ""Chris"" Witty",F,22.0,167.0,66.0,United States,USA,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
131183,"Christine Diane ""Chris"" Witty",F,22.0,167.0,66.0,United States,USA,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
131183,"Christine Diane ""Chris"" Witty",F,26.0,167.0,66.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 1,000 metres",Gold
131219,"James Cunningham ""Jimmy"" Wofford",M,23.0,173.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
131219,"James Cunningham ""Jimmy"" Wofford",M,27.0,173.0,70.0,United States,USA,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
131220,John Edwin Brown Wofford,M,21.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
131230,"Richard Charles ""Rick"" Wohlhuter",M,27.0,175.0,60.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 800 metres,Bronze
131322,Paul Gilbert Wolf,M,20.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
131330,"Wallace Perry ""Wally"" Wolf, Jr.",M,17.0,180.0,80.0,United States,USA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
131330,"Wallace Perry ""Wally"" Wolf, Jr.",M,21.0,180.0,80.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
131332,Merrill Rowland Wolfe,M,17.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Tumbling,Gold
131388,"Augustus Frederick ""Fred"" Wolters",M,28.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
131390,Kara Elizabeth Wolters (-Drinan),F,25.0,201.0,95.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Gold
131454,"Christopher W. T. ""Chris"" Woo",M,18.0,178.0,75.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
131462,Carolyn Virginia Wood,F,14.0,167.0,60.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
131462,Carolyn Virginia Wood,F,14.0,167.0,60.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
131486,"Osie Leon Wood, III",M,22.0,190.0,86.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
131492,"Timothy Lyle ""Tim"" Wood",M,19.0,178.0,68.0,United States,USA,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Men's Singles,Silver
131501,Lynette Woodard,F,24.0,180.0,70.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
131502,Margaret Darling Woodbridge (-Presley),F,18.0,171.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 300 metres Freestyle,Silver
131502,Margaret Darling Woodbridge (-Presley),F,18.0,171.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
131514,"Cynthia Lee ""Sippy"" Woodhead (-Kantzer, -Brennan)",F,20.0,165.0,54.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,Silver
131527,Allen Woodring,M,22.0,180.0,73.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 200 metres,Gold
131534,John Youie Woodruff,M,21.0,189.0,75.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 800 metres,Gold
131541,George Roger Woods,M,25.0,188.0,136.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Shot Put,Silver
131541,George Roger Woods,M,29.0,188.0,136.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Shot Put,Silver
131558,"Susan Jean ""Sue"" Woodstra",F,27.0,175.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
131565,"Gabriel Thomas ""Gabe"" Woodward",M,25.0,187.0,83.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
131579,"William Tripp ""Bill"" Woolsey",M,17.0,183.0,84.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
131579,"William Tripp ""Bill"" Woolsey",M,22.0,183.0,84.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
131592,"James Theodore ""Jim"" Workman",M,20.0,192.0,83.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Gold
131614,Kelsi Worrell,F,22.0,180.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
131618,George Worth,M,33.0,173.0,70.0,United States,USA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Team",Bronze
131638,"David James ""Dave"" Wottle",M,22.0,183.0,66.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 800 metres,Gold
131654,Dagmara Wozniak (Woniak-),F,28.0,173.0,81.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze
131676,Heaton Luse Wrenn,M,20.0,178.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Gold
131681,Adam Perry Wright,M,31.0,191.0,89.0,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
131684,Beals Coleman Wright,M,24.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Singles,Gold
131687,Camille Wright (-Thompson),F,21.0,173.0,59.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
131700,Frank Seymour Wright,M,41.0,174.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,Shooting Men's Trap,Bronze
131700,Frank Seymour Wright,M,41.0,174.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",Gold
131711,Lorenzo Christopher Wright,M,21.0,173.0,70.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
131713,Marc Snowell Wright,M,22.0,170.0,69.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pole Vault,Silver
131740,"Bernard Charles ""Bernie"" Wrightson",M,24.0,170.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Springboard,Gold
131743,John Henry Writer,M,24.0,176.0,68.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Silver
131743,John Henry Writer,M,27.0,176.0,68.0,United States,USA,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Gold
131856,Jacob Wukie,M,26.0,180.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Archery,Archery Men's Team,Silver
131862,"Victor Steven ""Vic"" Wunderle",M,24.0,185.0,74.0,United States,USA,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,Silver
131862,"Victor Steven ""Vic"" Wunderle",M,24.0,185.0,74.0,United States,USA,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Team,Bronze
131913,Paul H. (-Paul Knuth) Wyatt,M,17.0,182.0,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 100 metres Backstroke,Silver
131913,Paul H. (-Paul Knuth) Wyatt,M,21.0,182.0,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 100 metres Backstroke,Bronze
131929,Frank Clifford Wykoff,M,18.0,178.0,68.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
131929,Frank Clifford Wykoff,M,22.0,178.0,68.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
131929,Frank Clifford Wykoff,M,26.0,178.0,68.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
131930,Janna Wendy Wyland (-VanDerWoude),F,19.0,159.0,50.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Women's Platform,Bronze
131935,Peter Wylde,M,39.0,182.0,74.0,United States,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
131942,Paul Stanton Wylie,M,27.0,162.0,56.0,United States,USA,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Men's Singles,Silver
132130,"Kenneth James ""Ken"" Yackel, Sr.",M,21.0,180.0,89.0,United States,USA,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
132284,"Kristine Tsuya ""Kristi"" Yamaguchi (-Hedican)",F,20.0,152.0,42.0,United States,USA,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Women's Singles,Gold
132887,"John Lloyd ""Jack"" Yerman",M,21.0,183.0,81.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
133107,"Michael Allan ""Mike"" York",M,24.0,178.0,84.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
133114,"William Albert ""Bill"" Yorzyk, Jr.",M,23.0,178.0,74.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 200 metres Butterfly,Gold
133185,"Albert ""Al"" Young (Jung-)",M,26.0,,66.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Welterweight,Gold
133190,"Robert Clark ""Bob"" Young",M,20.0,184.0,77.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
133194,"Cyrus J. ""Cy"" Young, Jr.",M,23.0,195.0,93.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Javelin Throw,Gold
133195,Dannette Louise Young (-Stone),F,23.0,165.0,57.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
133195,Dannette Louise Young (-Stone),F,27.0,165.0,57.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
133197,David King Young,M,21.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
133202,Earl Verdelle Young,M,19.0,190.0,79.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
133203,"Ernest Wesley ""Ernie"" Young",M,31.0,182.0,106.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
133205,George L. Young,M,31.0,175.0,67.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
133207,Guard Wayne Young,M,27.0,160.0,55.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
133219,Kevin Curtis Young,M,25.0,194.0,82.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,Gold
133222,"Lawrence Dean ""Larry"" Young",M,25.0,178.0,67.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 50 kilometres Walk,Bronze
133222,"Lawrence Dean ""Larry"" Young",M,29.0,178.0,67.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,Bronze
133226,Mahonri Mackintosh Young,M,54.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",Gold
133234,Scott Allen Young,M,34.0,185.0,91.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
133235,Sheila Grace Young (-Ochowicz),F,25.0,163.0,59.0,United States,USA,1976 Winter,1976,Winter,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,Gold
133235,Sheila Grace Young (-Ochowicz),F,25.0,163.0,59.0,United States,USA,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
133235,Sheila Grace Young (-Ochowicz),F,25.0,163.0,59.0,United States,USA,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
133237,"Timothy R. ""Tim"" Young",M,26.0,172.0,77.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
133238,"Timothy Paul ""Tim"" Young",M,28.0,193.0,94.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Silver
133240,"Edwin Frank ""Win"" Young",M,21.0,175.0,63.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Platform,Bronze
133685,Mariel Leigh Zagunis,F,19.0,173.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's Sabre, Individual",Gold
133685,Mariel Leigh Zagunis,F,23.0,173.0,72.0,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Individual",Gold
133685,Mariel Leigh Zagunis,F,23.0,173.0,72.0,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Team",Bronze
133685,Mariel Leigh Zagunis,F,31.0,173.0,72.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze
133972,Kendra Zanotto,F,22.0,162.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
134016,"Peter Timothy ""Pete"" Zaremba",M,24.0,195.0,92.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Hammer Throw,Bronze
134085,Jinelle Lynn Zaugg-Siergiej,F,23.0,183.0,80.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
